ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET012354,CUST019935,Poor Customer Service,2024-05-25,10
TICKET012355,CUST092685,KYC Verification Delay,2025-01-25,4
TICKET012356,CUST032162,Card Not Working,2024-11-22,0
TICKET012357,CUST065667,Account Locked,2024-05-25,7
TICKET012358,CUST068420,Card Not Working,2025-02-13,5
TICKET012359,CUST091906,Account Locked,2024-10-16,0
TICKET012360,CUST081177,Card Not Working,2024-09-10,10
TICKET012361,CUST008652,Loan Application Rejected,2025-04-16,6
TICKET012362,CUST006348,Unauthorized Transaction,2025-02-26,0
TICKET012363,CUST094204,KYC Verification Delay,2024-10-20,3
TICKET012364,CUST045853,Loan Application Rejected,2025-04-11,6
TICKET012365,CUST008061,Mobile App Issues,2024-05-16,8
TICKET012366,CUST022592,Incorrect Charges,2025-03-19,0
TICKET012367,CUST098991,Card Not Working,2025-03-29,3
TICKET012368,CUST007466,Account Locked,2024-10-15,8
TICKET012369,CUST033705,Poor Customer Service,2024-06-29,1
TICKET012370,CUST075808,Mobile App Issues,2024-05-20,6
TICKET012371,CUST080586,Loan Application Rejected,2025-01-02,8
TICKET012372,CUST014701,ATM Withdrawal Failed,2025-02-28,2
TICKET012373,CUST044418,Account Locked,2024-09-25,6
TICKET012374,CUST094873,KYC Verification Delay,2025-01-20,3
TICKET012375,CUST003949,Loan Application Rejected,2024-09-01,0
TICKET012376,CUST099204,Card Not Working,2025-03-25,9
TICKET012377,CUST041627,Poor Customer Service,2024-08-21,3
TICKET012378,CUST059096,Poor Customer Service,2024-11-30,5
TICKET012379,CUST079283,Mobile App Issues,2024-12-27,7
TICKET012380,CUST079768,Poor Customer Service,2025-04-07,8
TICKET012381,CUST042574,KYC Verification Delay,2024-06-28,7
TICKET012382,CUST022278,Incorrect Charges,2024-07-18,8
TICKET012383,CUST011809,Mobile App Issues,2024-08-23,2
TICKET012384,CUST041713,Card Not Working,2024-09-14,9
TICKET012385,CUST015902,Delayed Refund,2025-02-26,6
TICKET012386,CUST003984,Incorrect Charges,2024-08-16,1
TICKET012387,CUST058005,Unauthorized Transaction,2024-07-29,8
TICKET012388,CUST000393,Card Not Working,2024-12-21,6
TICKET012389,CUST010839,ATM Withdrawal Failed,2025-04-27,9
TICKET012390,CUST060297,Loan Application Rejected,2024-06-28,4
TICKET012391,CUST090071,Delayed Refund,2024-12-03,1
TICKET012392,CUST057870,Incorrect Charges,2025-04-14,2
TICKET012393,CUST038950,Loan Application Rejected,2025-02-12,2
TICKET012394,CUST002974,Card Not Working,2024-10-17,0
TICKET012395,CUST012066,KYC Verification Delay,2025-03-07,7
TICKET012396,CUST018187,Card Not Working,2025-01-17,7
TICKET012397,CUST041205,Incorrect Charges,2024-10-09,6
TICKET012398,CUST055728,KYC Verification Delay,2024-06-11,9
TICKET012399,CUST069778,Loan Application Rejected,2024-11-11,4
TICKET012400,CUST061491,Loan Application Rejected,2024-06-05,7
TICKET012401,CUST090412,Delayed Refund,2024-08-08,6
TICKET012402,CUST064199,Loan Application Rejected,2025-02-16,4
TICKET012403,CUST052462,Card Not Working,2025-04-21,1
TICKET012404,CUST074554,KYC Verification Delay,2024-10-04,5
TICKET012405,CUST044443,KYC Verification Delay,2024-07-07,1
TICKET012406,CUST090036,Card Not Working,2024-11-13,1
TICKET012407,CUST084087,Loan Application Rejected,2025-01-20,0
TICKET012408,CUST085285,Poor Customer Service,2025-04-25,10
TICKET012409,CUST036761,Unauthorized Transaction,2024-09-01,1
TICKET012410,CUST052482,Loan Application Rejected,2025-01-21,10
TICKET012411,CUST023080,Mobile App Issues,2024-11-22,7
TICKET012412,CUST093925,Account Locked,2024-08-23,10
TICKET012413,CUST079705,ATM Withdrawal Failed,2025-03-07,5
TICKET012414,CUST069889,Poor Customer Service,2025-04-28,9
TICKET012415,CUST059136,Delayed Refund,2024-12-27,0
TICKET012416,CUST066164,Loan Application Rejected,2024-11-25,8
TICKET012417,CUST001484,Delayed Refund,2024-10-08,2
TICKET012418,CUST006954,Card Not Working,2024-09-09,3
TICKET012419,CUST006190,ATM Withdrawal Failed,2024-09-22,7
TICKET012420,CUST039588,Card Not Working,2024-11-14,3
TICKET012421,CUST025801,Account Locked,2024-12-05,5
TICKET012422,CUST052037,Incorrect Charges,2024-10-11,10
TICKET012423,CUST098632,Incorrect Charges,2024-07-23,0
TICKET012424,CUST018158,Unauthorized Transaction,2025-01-16,8
TICKET012425,CUST068961,Incorrect Charges,2024-08-24,6
TICKET012426,CUST080702,Delayed Refund,2025-02-16,5
TICKET012427,CUST074104,Loan Application Rejected,2025-03-10,8
TICKET012428,CUST074414,Unauthorized Transaction,2025-03-01,7
TICKET012429,CUST068455,Card Not Working,2025-03-26,9
TICKET012430,CUST040325,Delayed Refund,2024-06-26,0
TICKET012431,CUST071618,Card Not Working,2024-12-19,9
TICKET012432,CUST080233,Poor Customer Service,2024-05-25,5
TICKET012433,CUST011934,ATM Withdrawal Failed,2025-01-26,7
TICKET012434,CUST055040,Card Not Working,2025-03-03,4
TICKET012435,CUST081274,Delayed Refund,2025-02-12,6
TICKET012436,CUST072754,Delayed Refund,2025-02-09,7
TICKET012437,CUST037551,ATM Withdrawal Failed,2024-08-22,0
TICKET012438,CUST056222,KYC Verification Delay,2025-03-20,1
TICKET012439,CUST031831,Account Locked,2024-07-15,7
TICKET012440,CUST030842,Delayed Refund,2024-07-27,6
TICKET012441,CUST038351,Account Locked,2024-06-28,9
TICKET012442,CUST023999,Incorrect Charges,2025-03-06,5
TICKET012443,CUST025357,Poor Customer Service,2024-06-13,5
TICKET012444,CUST051051,Poor Customer Service,2025-02-23,1
TICKET012445,CUST057775,Unauthorized Transaction,2024-09-30,10
TICKET012446,CUST051045,Loan Application Rejected,2024-09-20,1
TICKET012447,CUST087559,Incorrect Charges,2025-03-31,7
TICKET012448,CUST031504,Incorrect Charges,2024-11-10,0
TICKET012449,CUST027546,Loan Application Rejected,2024-11-28,3
TICKET012450,CUST060628,Delayed Refund,2024-07-07,1
TICKET012451,CUST048509,Incorrect Charges,2025-05-04,3
TICKET012452,CUST069256,ATM Withdrawal Failed,2024-06-08,8
TICKET012453,CUST036145,Delayed Refund,2024-12-11,5
TICKET012454,CUST006958,Delayed Refund,2024-11-28,4
TICKET012455,CUST015191,Incorrect Charges,2025-05-10,9
TICKET012456,CUST038964,Account Locked,2025-03-17,2
TICKET012457,CUST035500,Loan Application Rejected,2024-11-22,1
TICKET012458,CUST000441,ATM Withdrawal Failed,2025-03-08,2
TICKET012459,CUST043401,Loan Application Rejected,2025-01-02,3
TICKET012460,CUST058325,Unauthorized Transaction,2024-05-20,6
TICKET012461,CUST093797,Mobile App Issues,2025-03-02,4
TICKET012462,CUST056407,Poor Customer Service,2025-03-21,7
TICKET012463,CUST083574,KYC Verification Delay,2024-10-26,4
TICKET012464,CUST046907,Loan Application Rejected,2024-12-24,10
TICKET012465,CUST059024,Unauthorized Transaction,2025-03-30,8
TICKET012466,CUST007879,Card Not Working,2024-05-25,9
TICKET012467,CUST057751,Poor Customer Service,2024-06-11,2
TICKET012468,CUST013328,Delayed Refund,2024-05-18,5
TICKET012469,CUST088135,Incorrect Charges,2024-06-10,0
TICKET012470,CUST061226,Card Not Working,2024-11-10,1
TICKET012471,CUST001101,ATM Withdrawal Failed,2024-10-12,3
TICKET012472,CUST066973,Incorrect Charges,2024-09-24,1
TICKET012473,CUST032631,Card Not Working,2025-02-19,2
TICKET012474,CUST018728,Account Locked,2025-03-26,6
TICKET012475,CUST062917,Incorrect Charges,2024-11-17,6
TICKET012476,CUST083693,Unauthorized Transaction,2024-11-11,8
TICKET012477,CUST060476,Card Not Working,2025-01-08,3
TICKET012478,CUST031082,Card Not Working,2024-06-11,6
TICKET012479,CUST023077,Incorrect Charges,2025-03-31,4
TICKET012480,CUST072022,Account Locked,2024-08-23,3
TICKET012481,CUST060452,Unauthorized Transaction,2024-10-13,6
TICKET012482,CUST000743,Loan Application Rejected,2025-01-04,7
TICKET012483,CUST096607,Card Not Working,2025-01-14,4
TICKET012484,CUST023521,ATM Withdrawal Failed,2025-03-30,9
TICKET012485,CUST094136,Delayed Refund,2025-02-17,4
TICKET012486,CUST072070,Unauthorized Transaction,2024-10-23,9
TICKET012487,CUST080749,Loan Application Rejected,2024-10-21,6
TICKET012488,CUST096602,Card Not Working,2025-01-15,9
TICKET012489,CUST081932,ATM Withdrawal Failed,2025-02-11,8
TICKET012490,CUST052632,Card Not Working,2025-01-15,10
TICKET012491,CUST095893,Loan Application Rejected,2025-01-14,7
TICKET012492,CUST045471,KYC Verification Delay,2024-09-15,10
TICKET012493,CUST059481,Poor Customer Service,2025-04-01,3
TICKET012494,CUST059190,ATM Withdrawal Failed,2024-10-08,1
TICKET012495,CUST091186,ATM Withdrawal Failed,2024-09-16,7
TICKET012496,CUST001963,Unauthorized Transaction,2025-02-12,4
TICKET012497,CUST026808,KYC Verification Delay,2024-06-21,9
TICKET012498,CUST005035,Delayed Refund,2024-10-24,6
TICKET012499,CUST040836,KYC Verification Delay,2024-06-10,5
TICKET012500,CUST008517,ATM Withdrawal Failed,2024-06-06,2
TICKET012501,CUST044329,Incorrect Charges,2024-12-12,3
TICKET012502,CUST073583,KYC Verification Delay,2025-01-23,8
TICKET012503,CUST009105,Poor Customer Service,2024-11-11,2
TICKET012504,CUST002959,ATM Withdrawal Failed,2024-08-29,6
TICKET012505,CUST025916,Card Not Working,2024-12-14,0
TICKET012506,CUST079198,Delayed Refund,2025-02-06,5
TICKET012507,CUST094447,Unauthorized Transaction,2025-03-14,8
TICKET012508,CUST028180,KYC Verification Delay,2024-10-12,0
TICKET012509,CUST047848,Unauthorized Transaction,2024-05-19,1
TICKET012510,CUST009808,Poor Customer Service,2024-10-12,2
TICKET012511,CUST045933,Mobile App Issues,2024-11-21,0
TICKET012512,CUST037600,Delayed Refund,2025-02-18,4
TICKET012513,CUST078319,Incorrect Charges,2024-11-05,0
TICKET012514,CUST035487,Unauthorized Transaction,2024-05-14,5
TICKET012515,CUST074122,Loan Application Rejected,2024-12-13,10
TICKET012516,CUST053340,ATM Withdrawal Failed,2024-11-07,7
TICKET012517,CUST030976,ATM Withdrawal Failed,2025-02-05,7
TICKET012518,CUST074364,Delayed Refund,2025-04-09,9
TICKET012519,CUST016138,Loan Application Rejected,2024-09-09,0
TICKET012520,CUST085875,Delayed Refund,2024-05-20,8
TICKET012521,CUST015531,Incorrect Charges,2024-11-04,5
TICKET012522,CUST034243,Incorrect Charges,2024-07-24,2
TICKET012523,CUST008690,Mobile App Issues,2024-08-24,4
TICKET012524,CUST050060,ATM Withdrawal Failed,2024-08-08,1
TICKET012525,CUST034505,Loan Application Rejected,2025-01-29,6
TICKET012526,CUST016290,Mobile App Issues,2024-11-19,1
TICKET012527,CUST075399,ATM Withdrawal Failed,2024-06-17,2
TICKET012528,CUST066488,Card Not Working,2025-05-06,0
TICKET012529,CUST019685,Poor Customer Service,2024-09-27,0
TICKET012530,CUST011701,Mobile App Issues,2024-06-16,8
TICKET012531,CUST007667,Loan Application Rejected,2024-06-13,4
TICKET012532,CUST062880,Card Not Working,2025-04-10,0
TICKET012533,CUST007002,Mobile App Issues,2024-12-08,3
TICKET012534,CUST009025,Unauthorized Transaction,2024-10-06,1
TICKET012535,CUST089524,Incorrect Charges,2025-01-02,3
TICKET012536,CUST033180,Account Locked,2024-07-14,4
TICKET012537,CUST002355,Card Not Working,2024-09-30,2
TICKET012538,CUST073690,KYC Verification Delay,2024-09-24,9
TICKET012539,CUST089740,Loan Application Rejected,2024-10-07,5
TICKET012540,CUST012026,Account Locked,2025-03-09,6
TICKET012541,CUST000518,Delayed Refund,2025-04-13,5
TICKET012542,CUST090281,Incorrect Charges,2025-04-08,4
TICKET012543,CUST099739,Mobile App Issues,2025-01-01,2
TICKET012544,CUST047740,KYC Verification Delay,2025-03-23,2
TICKET012545,CUST024655,Card Not Working,2024-05-12,10
TICKET012546,CUST023548,Card Not Working,2025-03-01,9
TICKET012547,CUST021774,Mobile App Issues,2024-11-22,9
TICKET012548,CUST046052,Loan Application Rejected,2025-01-08,2
TICKET012549,CUST026590,Account Locked,2025-04-23,2
TICKET012550,CUST047890,Loan Application Rejected,2024-06-06,1
TICKET012551,CUST062899,Mobile App Issues,2024-10-27,6
TICKET012552,CUST075073,Delayed Refund,2024-08-25,9
TICKET012553,CUST028287,KYC Verification Delay,2024-07-24,9
TICKET012554,CUST026334,KYC Verification Delay,2024-10-25,9
TICKET012555,CUST039116,Mobile App Issues,2025-01-13,7
TICKET012556,CUST033726,Mobile App Issues,2024-06-15,1
TICKET012557,CUST053282,Account Locked,2025-04-13,8
TICKET012558,CUST086595,Account Locked,2024-06-18,1
TICKET012559,CUST021383,Account Locked,2024-10-18,3
TICKET012560,CUST084383,Card Not Working,2025-05-06,4
TICKET012561,CUST022268,Loan Application Rejected,2025-04-28,0
TICKET012562,CUST022065,Account Locked,2024-06-07,2
TICKET012563,CUST053048,Mobile App Issues,2025-03-09,8
TICKET012564,CUST048486,Mobile App Issues,2024-08-15,1
TICKET012565,CUST096168,Poor Customer Service,2025-03-15,4
TICKET012566,CUST005044,Card Not Working,2025-01-04,9
TICKET012567,CUST053749,Loan Application Rejected,2024-06-01,7
TICKET012568,CUST083970,Loan Application Rejected,2025-04-02,7
TICKET012569,CUST087968,Card Not Working,2024-05-29,7
TICKET012570,CUST085123,Unauthorized Transaction,2025-04-23,5
TICKET012571,CUST016499,KYC Verification Delay,2025-02-28,9
TICKET012572,CUST006293,Account Locked,2024-12-29,2
TICKET012573,CUST007275,Account Locked,2024-11-15,5
TICKET012574,CUST014500,KYC Verification Delay,2025-03-16,10
TICKET012575,CUST075216,Delayed Refund,2024-09-15,10
TICKET012576,CUST043462,Account Locked,2025-03-30,10
TICKET012577,CUST065195,Card Not Working,2024-07-10,5
TICKET012578,CUST028340,Loan Application Rejected,2025-01-16,1
TICKET012579,CUST058008,KYC Verification Delay,2024-08-02,5
TICKET012580,CUST063094,KYC Verification Delay,2024-08-01,8
TICKET012581,CUST027492,Account Locked,2024-05-21,4
TICKET012582,CUST004246,Card Not Working,2024-07-12,0
TICKET012583,CUST061877,Incorrect Charges,2025-01-17,7
TICKET012584,CUST081808,KYC Verification Delay,2025-04-07,3
TICKET012585,CUST024324,ATM Withdrawal Failed,2025-02-24,0
TICKET012586,CUST050753,Card Not Working,2025-02-13,9
TICKET012587,CUST095190,Mobile App Issues,2024-12-25,6
TICKET012588,CUST082991,Mobile App Issues,2025-04-29,9
TICKET012589,CUST007191,Delayed Refund,2024-05-28,6
TICKET012590,CUST059114,ATM Withdrawal Failed,2024-06-14,8
TICKET012591,CUST040551,Mobile App Issues,2024-11-15,0
TICKET012592,CUST062537,Unauthorized Transaction,2025-04-17,7
TICKET012593,CUST007561,Delayed Refund,2024-05-13,6
TICKET012594,CUST046738,Mobile App Issues,2024-07-22,4
TICKET012595,CUST087087,ATM Withdrawal Failed,2024-07-10,2
TICKET012596,CUST075604,Loan Application Rejected,2024-09-21,1
TICKET012597,CUST085252,Mobile App Issues,2025-04-12,10
TICKET012598,CUST092340,Account Locked,2025-04-20,2
TICKET012599,CUST004408,ATM Withdrawal Failed,2024-12-26,8
TICKET012600,CUST025309,Card Not Working,2024-06-19,0
TICKET012601,CUST011408,Loan Application Rejected,2024-10-06,10
TICKET012602,CUST073852,Delayed Refund,2024-09-29,5
TICKET012603,CUST040548,Incorrect Charges,2025-02-06,5
TICKET012604,CUST028006,ATM Withdrawal Failed,2024-12-30,10
TICKET012605,CUST014801,Account Locked,2024-11-15,0
TICKET012606,CUST024457,Delayed Refund,2025-02-06,4
TICKET012607,CUST069003,Card Not Working,2025-01-09,9
TICKET012608,CUST013484,ATM Withdrawal Failed,2024-06-04,1
TICKET012609,CUST059295,Mobile App Issues,2024-07-14,10
TICKET012610,CUST045952,Card Not Working,2024-07-09,8
TICKET012611,CUST098050,Delayed Refund,2024-05-19,8
TICKET012612,CUST071220,Delayed Refund,2024-07-16,7
TICKET012613,CUST041901,Unauthorized Transaction,2024-12-25,4
TICKET012614,CUST090958,Poor Customer Service,2024-09-24,8
TICKET012615,CUST048049,Poor Customer Service,2025-01-02,2
TICKET012616,CUST065287,Incorrect Charges,2025-02-20,4
TICKET012617,CUST097124,Account Locked,2024-12-17,3
TICKET012618,CUST087624,KYC Verification Delay,2024-09-22,3
TICKET012619,CUST052297,ATM Withdrawal Failed,2024-12-04,7
TICKET012620,CUST003406,Account Locked,2024-09-03,9
TICKET012621,CUST058183,Delayed Refund,2024-08-28,10
TICKET012622,CUST060839,Delayed Refund,2025-03-26,0
TICKET012623,CUST012184,KYC Verification Delay,2024-09-23,8
TICKET012624,CUST055766,Card Not Working,2024-06-17,3
TICKET012625,CUST074408,Mobile App Issues,2024-09-26,6
TICKET012626,CUST083492,Card Not Working,2024-05-31,1
TICKET012627,CUST005773,ATM Withdrawal Failed,2025-03-04,1
TICKET012628,CUST073237,Mobile App Issues,2024-11-12,4
TICKET012629,CUST061432,Unauthorized Transaction,2025-01-08,3
TICKET012630,CUST088342,Poor Customer Service,2025-05-05,0
TICKET012631,CUST021243,Poor Customer Service,2024-12-06,5
TICKET012632,CUST050927,Mobile App Issues,2025-02-12,2
TICKET012633,CUST046509,Delayed Refund,2024-08-05,6
TICKET012634,CUST049440,Unauthorized Transaction,2024-09-23,5
TICKET012635,CUST049329,ATM Withdrawal Failed,2024-09-08,0
TICKET012636,CUST002136,Unauthorized Transaction,2024-05-15,7
TICKET012637,CUST066097,Poor Customer Service,2024-07-15,4
TICKET012638,CUST032059,Account Locked,2025-01-09,6
TICKET012639,CUST018137,Card Not Working,2024-06-29,3
TICKET012640,CUST018255,Mobile App Issues,2025-04-17,8
TICKET012641,CUST087119,Card Not Working,2024-11-16,4
TICKET012642,CUST027584,Account Locked,2024-10-09,10
TICKET012643,CUST062630,Mobile App Issues,2024-06-11,10
TICKET012644,CUST037903,ATM Withdrawal Failed,2024-09-11,6
TICKET012645,CUST056990,Unauthorized Transaction,2024-09-16,5
TICKET012646,CUST030143,KYC Verification Delay,2025-02-07,5
TICKET012647,CUST021627,Loan Application Rejected,2024-06-02,7
TICKET012648,CUST016970,Card Not Working,2025-03-12,6
TICKET012649,CUST014327,ATM Withdrawal Failed,2024-12-27,3
TICKET012650,CUST007981,Loan Application Rejected,2024-08-17,8
TICKET012651,CUST052826,Unauthorized Transaction,2025-03-02,8
TICKET012652,CUST008259,Account Locked,2024-05-23,0
TICKET012653,CUST038750,Unauthorized Transaction,2024-09-16,6
TICKET012654,CUST037039,Unauthorized Transaction,2024-07-08,1
TICKET012655,CUST087976,KYC Verification Delay,2024-11-18,3
TICKET012656,CUST065787,Account Locked,2025-04-17,7
TICKET012657,CUST040834,KYC Verification Delay,2024-11-17,5
TICKET012658,CUST009512,Card Not Working,2024-08-13,2
TICKET012659,CUST085052,Delayed Refund,2025-04-09,3
TICKET012660,CUST031447,Delayed Refund,2024-05-27,7
TICKET012661,CUST002224,Mobile App Issues,2025-04-23,7
TICKET012662,CUST078139,Mobile App Issues,2025-01-24,10
TICKET012663,CUST082704,ATM Withdrawal Failed,2024-06-03,9
TICKET012664,CUST098166,Delayed Refund,2024-10-19,10
TICKET012665,CUST025057,Card Not Working,2024-06-26,6
TICKET012666,CUST019193,Delayed Refund,2024-05-17,9
TICKET012667,CUST030784,ATM Withdrawal Failed,2024-10-15,0
TICKET012668,CUST068967,KYC Verification Delay,2025-03-13,0
TICKET012669,CUST000047,Card Not Working,2024-09-11,0
TICKET012670,CUST097168,Card Not Working,2024-07-01,8
TICKET012671,CUST058952,Unauthorized Transaction,2024-11-19,1
TICKET012672,CUST010777,Incorrect Charges,2024-11-26,0
TICKET012673,CUST066579,Loan Application Rejected,2024-10-09,2
TICKET012674,CUST091751,Account Locked,2024-08-17,3
TICKET012675,CUST014845,ATM Withdrawal Failed,2024-12-20,10
TICKET012676,CUST091595,Loan Application Rejected,2024-10-01,1
TICKET012677,CUST066811,Loan Application Rejected,2024-07-01,2
TICKET012678,CUST010319,Card Not Working,2025-03-12,8
TICKET012679,CUST095892,Delayed Refund,2025-01-01,5
TICKET012680,CUST048841,Mobile App Issues,2024-10-24,6
TICKET012681,CUST066241,KYC Verification Delay,2024-09-15,6
TICKET012682,CUST049287,Unauthorized Transaction,2024-07-24,2
TICKET012683,CUST027267,KYC Verification Delay,2025-05-06,2
TICKET012684,CUST006859,Card Not Working,2024-06-16,6
TICKET012685,CUST083997,Poor Customer Service,2025-05-01,9
TICKET012686,CUST063577,Loan Application Rejected,2025-02-22,10
TICKET012687,CUST081320,Account Locked,2024-09-26,9
TICKET012688,CUST089647,Loan Application Rejected,2024-09-25,7
TICKET012689,CUST094146,Loan Application Rejected,2025-01-12,2
TICKET012690,CUST018398,Account Locked,2024-08-01,1
TICKET012691,CUST045758,Incorrect Charges,2024-08-03,7
TICKET012692,CUST032955,Delayed Refund,2024-08-08,0
TICKET012693,CUST045936,Loan Application Rejected,2024-05-19,4
TICKET012694,CUST027192,Unauthorized Transaction,2025-01-03,3
TICKET012695,CUST012293,Poor Customer Service,2025-03-22,6
